id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh3-51,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Tomokazu Komiya,Mareanie,51,['Water'],Pokémon,['Basic'],none,70.0,none,['Toxapex'],none,"[{'name': 'Regeneration', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Heal 30 damage from this Pokémon.'}, {'name': 'Poison Tentacles', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ""Your opponent's Active Pokémon is now Poisoned.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,The first symptom of its sting is numbness. The next is an itching sensation so intense that it's impossible to resist the urge to claw at your skin.,[747],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Regeneration cost: Colorless convertedEnergyCost: 1 damage:  text: Heal 30 damage from this Pokémon. name: Poison Tentacles cost: Water Colorless convertedEnergyCost: 2 damage: 20 text: ""Your opponents Active Pokémon is now Poisoned.""",none,none,False,51-mareanie,0.0,2021
swsh3-52,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Masakazu Fukuda,Toxapex,52,['Water'],Pokémon,['Stage 1'],none,130.0,Mareanie,none,none,"[{'name': 'Recover', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Discard an Energy from this Pokémon and heal all damage from it.'}, {'name': 'Poisonous Whip', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ""Your opponent's Active Pokémon is now Poisoned.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,"To survive in the cold waters of Galar, this Pokémon forms a dome with its legs, enclosing its body so it can capture its own body heat.",[748],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Recover cost: Colorless convertedEnergyCost: 1 damage:  text: Discard an Energy from this Pokémon and heal all damage from it. name: Poisonous Whip cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 80 text: ""Your opponents Active Pokémon is now Poisoned.""",none,none,False,52-toxapex,0.0,2021
swsh3-53,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Hitoshi Ariga,Dracovish,53,['Water'],Pokémon,['Stage 1'],none,150.0,Rare Fossil,none,"[{'name': 'Primal Law', 'text': ""As long as this Pokémon is in the Active Spot, your opponent can't play any Pokémon from their hand to evolve their Pokémon."", 'type': 'Ability'}]","[{'name': 'Hammer In', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo,Powerful legs and jaws made it the apex predator of its time. Its own overhunting of its prey was what drove it to extinction.,[882],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Hammer In cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ,"name: Primal Law text: ""As long as this Pokémon is in the Active Spot your opponent cant play any Pokémon from their hand to evolve their Pokémon."" type: Ability",none,False,53-dracovish,0.0,2021
swsh3-54,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Shin Nagasawa,Arctovish,54,['Water'],Pokémon,['Stage 1'],none,150.0,Rare Fossil,none,none,"[{'name': 'Hard Face', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ""During your opponent's next turn, this Pokémon takes 60 less damage from attacks (after applying Weakness and Resistance).""}, {'name': 'Cold Breath', 'cost': ['Water', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '130', 'text': ""Your opponent's Active Pokémon is now Asleep.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"Though it's able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",[883],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Hard Face cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 90 text: ""During your opponents next turn this Pokémon takes 60 less damage from attacks (after applying Weakness and Resistance)."" name: Cold Breath cost: Water Colorless Colorless Colorless convertedEnergyCost: 4 damage: 130 text: ""Your opponents Active Pokémon is now Asleep.""",none,none,False,54-arctovish,0.0,2021
swsh3-55,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,sowsow,Mareep,55,['Lightning'],Pokémon,['Basic'],none,60.0,none,['Flaaffy'],none,"[{'name': 'Static Shock', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"Rubbing its fleece generates electricity. You'll want to pet it because it's cute, but if you use your bare hand, you'll get a painful shock.",[179],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Static Shock cost: Lightning convertedEnergyCost: 1 damage: 20 text: ,none,none,False,55-mareep,0.0,2021
swsh3-56,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Tomokazu Komiya,Flaaffy,56,['Lightning'],Pokémon,['Stage 1'],none,90.0,Mareep,['Ampharos'],none,"[{'name': 'Static Shock', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"It stores electricity in its fluffy fleece. If it stores up too much, it will start to go bald in those patches.",[180],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Static Shock cost: Lightning convertedEnergyCost: 1 damage: 40 text: ,none,none,False,56-flaaffy,0.0,2021
swsh3-57,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,kodama,Ampharos,57,['Lightning'],Pokémon,['Stage 2'],none,150.0,Flaaffy,none,none,"[{'name': 'Dazzle Blast', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '50', 'text': ""Your opponent's Active Pokémon is now Confused.""}, {'name': 'Electric Ball', 'cost': ['Lightning', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '130', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,Its tail shines bright and strong. It has been prized since long ago as a beacon for sailors.,[181],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Dazzle Blast cost: Lightning convertedEnergyCost: 1 damage: 50 text: ""Your opponents Active Pokémon is now Confused."" name: Electric Ball cost: Lightning Lightning convertedEnergyCost: 2 damage: 130 text: ",none,none,False,57-ampharos,0.0,2021
swsh3-58,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Yumi,Electrike,58,['Lightning'],Pokémon,['Basic'],none,60.0,none,['Manectric'],none,"[{'name': 'Thunderbolt', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': 'Discard all Energy from this Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.,[309],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Thunderbolt cost: Lightning Colorless convertedEnergyCost: 2 damage: 50 text: Discard all Energy from this Pokémon.,none,none,False,58-electrike,0.0,2021
swsh3-59,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,nagimiso,Manectric,59,['Lightning'],Pokémon,['Stage 1'],none,110.0,Electrike,none,none,"[{'name': 'Strafe', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}, {'name': 'Flash Impact', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '150', 'text': ""This attack also does 30 damage to 1 of your Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Rare,"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well.",[310],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Strafe cost: Lightning convertedEnergyCost: 1 damage: 30 text: You may switch this Pokémon with 1 of your Benched Pokémon. name: Flash Impact cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 150 text: ""This attack also does 30 damage to 1 of your Benched Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,none,False,59-manectric,0.0,2021
swsh3-60,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Ayaka Yoshida,Vikavolt V,60,['Lightning'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Paralyzing Bolt', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': ""During your opponent's next turn, they can't play any Item cards from their hand.""}, {'name': 'Super Zap Cannon', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '190', 'text': 'Discard 2 Energy from this Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo V,none,[738],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",D,none,"name: Paralyzing Bolt cost: Lightning Colorless convertedEnergyCost: 2 damage: 50 text: ""During your opponents next turn they cant play any Item cards from their hand."" name: Super Zap Cannon cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 190 text: Discard 2 Energy from this Pokémon.",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,6-vikavoltv,0.041666666666666664,2021
swsh3-61,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Hasuno,Tapu Koko,61,['Lightning'],Pokémon,['Basic'],none,110.0,none,none,none,"[{'name': 'Allure', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 2 cards.'}, {'name': 'Electric Ball', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '110', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",none,none,Rare Holo,"The lightning-wielding guardian deity of Melemele, Tapu Koko is brimming with curiosity and appears before people from time to time.",[785],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Allure cost: Colorless convertedEnergyCost: 1 damage:  text: Draw 2 cards. name: Electric Ball cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 110 text: ,none,none,False,61-tapukoko,0.0,2021
swsh3-62,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Akira Komayama,Toxel,62,['Lightning'],Pokémon,['Basic'],none,70.0,none,['Toxtricity'],none,"[{'name': 'Slap', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Static Shock', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"It stores poison in an internal poison sac and secretes that poison through its skin. If you touch this Pokémon, a tingling sensation follows.",[848],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Slap cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Static Shock cost: Lightning Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,False,62-toxel,0.0,2021
swsh3-63,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Shin Nagasawa,Toxtricity,63,['Lightning'],Pokémon,['Stage 1'],none,120.0,Toxel,none,none,"[{'name': 'Risk Taker', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""Flip a coin. If heads, discard the top 5 cards of your opponent's deck. If tails, discard the top 5 cards of your deck.""}, {'name': 'Thunder Jolt', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '160', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo,"Capable of generating 15,000 volts of electricity, this Pokémon looks down on all that would challenge it.",[849],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Risk Taker cost: Colorless Colorless convertedEnergyCost: 2 damage:  text: ""Flip a coin. If heads discard the top 5 cards of your opponents deck. If tails discard the top 5 cards of your deck."" name: Thunder Jolt cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 160 text: This Pokémon also does 30 damage to itself.",none,none,False,63-toxtricity,0.0,2021
swsh3-64,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Shin Nagasawa,Pincurchin,64,['Lightning'],Pokémon,['Basic'],none,80.0,none,none,none,"[{'name': 'Double Draw', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 2 cards.'}, {'name': 'Zing Zap', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo,"It feeds on seaweed, using its teeth to scrape it off rocks. Electric current flows from the tips of its spines.",[871],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Double Draw cost: Lightning convertedEnergyCost: 1 damage:  text: Draw 2 cards. name: Zing Zap cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 50 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed.""",none,none,False,64-pincurchin,0.0,2021
swsh3-65,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Misa Tsutsui,Dracozolt,65,['Lightning'],Pokémon,['Stage 1'],none,160.0,Rare Fossil,none,none,"[{'name': 'Amping Up', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ""During your next turn, this Pokémon's Amping Up attack does 90 more damage (before applying Weakness and Resistance).""}, {'name': 'Giga Impact', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '200', 'text': ""During your next turn, this Pokémon can't attack.""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Rare,"In ancient times, it was unbeatable thanks to its powerful lower body, but it went extinct anyway after it depleted all its plant-based food sources.",[880],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Amping Up cost: Lightning convertedEnergyCost: 1 damage: 30 text: ""During your next turn this Pokémons Amping Up attack does 90 more damage (before applying Weakness and Resistance)."" name: Giga Impact cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 200 text: ""During your next turn this Pokémon cant attack.""",none,none,False,65-dracozolt,0.0,2021
swsh3-67,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Motofumi Fujiwara,Jigglypuff,67,['Psychic'],Pokémon,['Basic'],none,70.0,none,['Wigglytuff'],none,"[{'name': 'Mumble', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Moon Kick', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Common,The songs they sing are totally different depending on the region they live in. Some even sound like they're shouting!,[39],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Mumble cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Moon Kick cost: Psychic Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,False,67-jigglypuff,0.0,2021
swsh3-68,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Lee HyunJung,Wigglytuff,68,['Psychic'],Pokémon,['Stage 1'],none,120.0,Jigglypuff,none,none,"[{'name': 'Sleep Pulse', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ""Your opponent's Active Pokémon is now Asleep.""}, {'name': 'Double Smash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90×', 'text': 'Flip 2 coins. This attack does 90 damage for each heads.'}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"When it gets angry, it inhales with all its might, and its body gradually inflates. Sometimes they can grow 20 times larger!",[40],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Sleep Pulse cost: Psychic convertedEnergyCost: 1 damage: 30 text: ""Your opponents Active Pokémon is now Asleep."" name: Double Smash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 90× text: Flip 2 coins. This attack does 90 damage for each heads.",none,none,False,68-wigglytuff,0.0,2021
swsh3-69,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,PLANETA Mochizuki,Mew V,69,['Psychic'],Pokémon,"['Basic', 'V']",none,180.0,none,none,none,"[{'name': 'X Ball', 'cost': ['Psychic', 'Psychic'], 'convertedEnergyCost': 2, 'damage': '30×', 'text': 'This attack does 30 damage for each Energy attached to both Active Pokémon.'}]","[{'type': 'Darkness', 'value': '×2'}]",none,none,Rare Holo V,none,[151],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]","['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",D,none,name: X Ball cost: Psychic Psychic convertedEnergyCost: 2 damage: 30× text: This attack does 30 damage for each Energy attached to both Active Pokémon.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,69-mewv,0.0,2021
swsh3-70,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,otumami,Snubbull,70,['Psychic'],Pokémon,['Basic'],none,80.0,none,['Granbull'],none,"[{'name': 'Sharp Fang', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"In contrast to its appearance, it's quite timid. When playing with other puppy Pokémon, it sometimes gets bullied.",[209],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Sharp Fang cost: Psychic Colorless convertedEnergyCost: 2 damage: 30 text: ,none,none,False,7-snubbull,0.0,2021
swsh3-71,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,SATOSHI NAKAI,Granbull,71,['Psychic'],Pokémon,['Stage 1'],none,130.0,Snubbull,none,none,"[{'name': 'Jaw Lock', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}, {'name': 'Headbutt Bounce', 'cost': ['Psychic', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '130', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"Although it's popular with young people, Granbull is timid and sensitive, so it's totally incompetent as a watchdog.",[210],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Jaw Lock cost: Psychic Colorless convertedEnergyCost: 2 damage: 50 text: ""During your opponents next turn the Defending Pokémon cant retreat."" name: Headbutt Bounce cost: Psychic Psychic Colorless convertedEnergyCost: 3 damage: 130 text: ",none,none,False,71-granbull,0.0,2021
swsh3-72,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Miki Tanaka,Lunatone,72,['Psychic'],Pokémon,['Basic'],none,90.0,none,none,none,"[{'name': 'Future Sight', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Look at the top 4 cards of either player's deck and put them back in any order.""}, {'name': 'Psychic', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""This attack does 20 more damage for each Energy attached to your opponent's Active Pokémon.""}]","[{'type': 'Darkness', 'value': '×2'}]",['Colorless'],1.0,Uncommon,The phase of the moon apparently has some effect on its power. It's active on the night of a full moon.,[337],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,"name: Future Sight cost: Colorless convertedEnergyCost: 1 damage:  text: ""Look at the top 4 cards of either players deck and put them back in any order."" name: Psychic cost: Psychic Colorless convertedEnergyCost: 2 damage: 20+ text: ""This attack does 20 more damage for each Energy attached to your opponents Active Pokémon.""",none,none,False,72-lunatone,0.0,2021
swsh3-73,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Mizue,Gothita,73,['Psychic'],Pokémon,['Basic'],none,60.0,none,['Gothorita'],none,"[{'name': 'Fortunate Eye', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Look at the top 5 cards of your opponent's deck and put them back in any order.""}, {'name': 'Gentle Slap', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Darkness', 'value': '×2'}]",['Colorless'],1.0,Common,"Though they're still only babies, there's psychic power stored in their ribbonlike feelers, and sometimes they use that power to fight.",[574],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,"name: Fortunate Eye cost: Psychic convertedEnergyCost: 1 damage:  text: ""Look at the top 5 cards of your opponents deck and put them back in any order."" name: Gentle Slap cost: Psychic Colorless convertedEnergyCost: 2 damage: 30 text: ",none,none,False,73-gothita,0.0,2021
swsh3-74,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,sowsow,Gothorita,74,['Psychic'],Pokémon,['Stage 1'],none,80.0,Gothita,['Gothitelle'],none,"[{'name': 'Whiny Voice', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.""}, {'name': 'Double Spin', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30×', 'text': 'Flip 2 coins. This attack does 30 damage for each heads.'}]","[{'type': 'Darkness', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"It's said that when stars shine in the night sky, this Pokémon will spirit away sleeping children. Some call it the Witch of Punishment.",[575],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,"name: Whiny Voice cost: Psychic convertedEnergyCost: 1 damage:  text: ""Choose a random card from your opponents hand. Your opponent reveals that card and shuffles it into their deck."" name: Double Spin cost: Psychic Colorless convertedEnergyCost: 2 damage: 30× text: Flip 2 coins. This attack does 30 damage for each heads.",none,none,False,74-gothorita,0.0,2021
swsh3-75,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Eri Yamaki,Gothitelle,75,['Psychic'],Pokémon,['Stage 2'],none,140.0,Gothorita,none,none,"[{'name': 'Mind Bend', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '40', 'text': ""Your opponent's Active Pokémon is now Confused.""}, {'name': 'Bend', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '90', 'text': ""Choose 2 random cards from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.""}]","[{'type': 'Darkness', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"It has tremendous psychic power, but it dislikes conflict. It's also able to predict the future based on the movement of the stars.",[576],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,"name: Mind Bend cost: Psychic convertedEnergyCost: 1 damage: 40 text: ""Your opponents Active Pokémon is now Confused."" name: Bend cost: Psychic Colorless convertedEnergyCost: 2 damage: 90 text: ""Choose 2 random cards from your opponents hand. Your opponent reveals those cards and shuffles them into their deck.""",none,none,False,75-gothitelle,0.0,2021
swsh3-76,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Ryuta Fuse,Golett,76,['Psychic'],Pokémon,['Basic'],none,90.0,none,['Golurk'],none,"[{'name': 'Rollout', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Hammer In', 'cost': ['Psychic', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ''}]","[{'type': 'Darkness', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Common,"They were sculpted from clay in ancient times. No one knows why, but some of them are driven to continually line up boulders.",[622],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,name: Rollout cost: Psychic Colorless convertedEnergyCost: 2 damage: 30 text:  name: Hammer In cost: Psychic Colorless Colorless convertedEnergyCost: 3 damage: 50 text: ,none,none,False,76-golett,0.0,2021
swsh3-77,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Anesaki Dynamic,Golurk,77,['Psychic'],Pokémon,['Stage 1'],none,150.0,Golett,none,none,"[{'name': 'Dynamic Chop', 'cost': ['Psychic', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ''}, {'name': 'Golurk Hammer', 'cost': ['Psychic', 'Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 5, 'damage': '180', 'text': ''}]","[{'type': 'Darkness', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Rare,Artillery platforms built into the walls of ancient castles served as perches from which Golurk could fire energy beams.,[623],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,name: Dynamic Chop cost: Psychic Colorless Colorless convertedEnergyCost: 3 damage: 80 text:  name: Golurk Hammer cost: Psychic Colorless Colorless Colorless Colorless convertedEnergyCost: 5 damage: 180 text: ,none,none,False,77-golurk,0.0,2021
swsh3-79,Darkness Ablaze,Sword & Shield,TPCI,Eighth,8/14/2020,Suwama Chiaki,Morelull,79,['Psychic'],Pokémon,['Basic'],none,60.0,none,['Shiinotic'],none,"[{'name': 'Spore', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Your opponent's Active Pokémon is now Asleep.""}, {'name': 'Flop', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Common,Pokémon living in the forest eat the delicious caps on Morelull's head. The caps regrow overnight.,[755],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Spore cost: Colorless convertedEnergyCost: 1 damage:  text: ""Your opponents Active Pokémon is now Asleep."" name: Flop cost: Psychic Colorless convertedEnergyCost: 2 damage: 20 text: ",none,none,False,79-morelull,0.0,2021
