id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh5-100,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,kawayoo,Mawile,100,['Metal'],Pokémon,"['Basic', 'Single Strike']",none,90.0,none,none,none,"[{'name': 'Powerful Vise', 'cost': ['Metal'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Piercing Strike', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.""}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,It chomps with its gaping mouth. Its huge jaws are actually steel horns that have been transformed.,[303],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,"name: Powerful Vise cost: Metal convertedEnergyCost: 1 damage: 20 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed."" name: Piercing Strike cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 100 text: ""This attacks damage isnt affected by Weakness or Resistance or by any effects on your opponents Active Pokémon.""",none,none,True,1-mawile,0.0,2022
swsh5-101,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Mizue,Bronzor,101,['Metal'],Pokémon,['Basic'],none,60.0,none,['Bronzong'],none,"[{'name': 'Ram', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,"Polishing Bronzor to a shine makes its surface reflect the truth, according to common lore. Be that as it may, Bronzor hates being polished.",[436],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,name: Ram cost: Metal Colorless convertedEnergyCost: 2 damage: 30 text: ,none,none,True,101-bronzor,0.0,2022
swsh5-103,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,otumami,Pawniard,103,['Metal'],Pokémon,['Basic'],none,60.0,none,['Bisharp'],none,"[{'name': 'Swords Dance', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""During your next turn, this Pokémon's Slash attack does 70 more damage (before applying Weakness and Resistance).""}, {'name': 'Slash', 'cost': ['Metal'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,"A pack of these Pokémon forms to serve a Bisharp boss. Each Pawniard trains diligently, dreaming of one day taking the lead.",[624],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,"name: Swords Dance cost: Colorless convertedEnergyCost: 1 damage:  text: ""During your next turn this Pokémons Slash attack does 70 more damage (before applying Weakness and Resistance)."" name: Slash cost: Metal convertedEnergyCost: 1 damage: 10 text: ",none,none,True,103-pawniard,0.0,2022
swsh5-104,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,tetsuya koizumi,Bisharp,104,['Metal'],Pokémon,['Stage 1'],none,110.0,Pawniard,none,none,"[{'name': 'Slash', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Steel Slice', 'cost': ['Metal', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90+', 'text': ""If your opponent's Active Pokémon is a Metal Pokémon, this attack does 90 more damage.""}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Uncommon,Violent conflicts erupt between Bisharp and Fraxure over places where sharpening stones can be found.,[625],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,"name: Slash cost: Colorless convertedEnergyCost: 1 damage: 30 text:  name: Steel Slice cost: Metal Colorless Colorless convertedEnergyCost: 3 damage: 90+ text: ""If your opponents Active Pokémon is a Metal Pokémon this attack does 90 more damage.""",none,none,True,104-bisharp,0.0,2022
swsh5-105,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,sowsow,Honedge,105,['Metal'],Pokémon,['Basic'],none,60.0,none,['Doublade'],none,"[{'name': 'Ambush', 'cost': ['Metal'], 'convertedEnergyCost': 1, 'damage': '10+', 'text': 'Flip a coin. If heads, this attack does 30 more damage.'}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"The blue eye on the sword's handguard is the true body of Honedge. With its old cloth, it drains people's lives away.",[679],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,name: Ambush cost: Metal convertedEnergyCost: 1 damage: 10+ text: Flip a coin. If heads this attack does 30 more damage.,none,none,True,105-honedge,0.0,2022
swsh5-106,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Miki Tanaka,Doublade,106,['Metal'],Pokémon,['Stage 1'],none,80.0,Honedge,['Aegislash'],none,"[{'name': 'Cut Down', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,The two swords employ a strategy of rapidly alternating between offense and defense to bring down their prey.,[680],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,"name: Cut Down cost: Metal Colorless convertedEnergyCost: 2 damage: 40 text: ""Flip a coin. If heads discard an Energy from your opponents Active Pokémon.""",none,none,True,106-doublade,0.0,2022
swsh5-107,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,miki kudo,Aegislash,107,['Metal'],Pokémon,['Stage 2'],none,150.0,Doublade,none,"[{'name': 'Stance Change', 'text': 'Once during your turn, you may switch this Pokémon with an Aegislash in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon.', 'type': 'Ability'}]","[{'name': 'Full Metal Blade', 'cost': ['Metal', 'Metal', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '210', 'text': 'Discard 2 Metal Energy from this Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo,"Once upon a time, a king with an Aegislash reigned over the land. His Pokémon eventually drained him of life, and his kingdom fell with him.",[681],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,name: Full Metal Blade cost: Metal Metal Colorless convertedEnergyCost: 3 damage: 210 text: Discard 2 Metal Energy from this Pokémon.,name: Stance Change text: Once during your turn you may switch this Pokémon with an Aegislash in your hand. Any attached cards damage counters Special Conditions turns in play and any other effects remain on the new Pokémon. type: Ability,none,True,107-aegislash,0.0,2022
swsh5-108,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Naoyo Kimura,Aegislash,108,['Metal'],Pokémon,['Stage 2'],none,150.0,Doublade,none,"[{'name': 'Stance Change', 'text': 'Once during your turn, you may switch this Pokémon with an Aegislash in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon.', 'type': 'Ability'}]","[{'name': 'Gigaton Bash', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '70', 'text': ""During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Pokémon VMAX.""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,Its potent spectral powers allow it to manipulate others. It once used its powers to force people and Pokémon to build a kingdom to its liking.,[681],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]",none,E,none,"name: Gigaton Bash cost: Metal Colorless convertedEnergyCost: 2 damage: 70 text: ""During your opponents next turn prevent all damage done to this Pokémon by attacks from Pokémon VMAX.""",name: Stance Change text: Once during your turn you may switch this Pokémon with an Aegislash in your hand. Any attached cards damage counters Special Conditions turns in play and any other effects remain on the new Pokémon. type: Ability,none,True,108-aegislash,0.0,2022
swsh5-110,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,PLANETA Mochizuki,Corviknight VMAX,110,['Metal'],Pokémon,['VMAX'],none,320.0,Corviknight V,none,"[{'name': 'Lustrous Body', 'text': ""Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon."", 'type': 'Ability'}]","[{'name': 'G-Max Hurricane', 'cost': ['Metal', 'Metal', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '240', 'text': ""During your next turn, this Pokémon can't use G-Max Hurricane.""}]","[{'type': 'Fire', 'value': '×2'}]",none,none,Rare Holo VMAX,none,[823],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]","['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",E,none,"name: G-Max Hurricane cost: Metal Metal Colorless convertedEnergyCost: 3 damage: 240 text: ""During your next turn this Pokémon cant use G-Max Hurricane.""","name: Lustrous Body text: ""Prevent all effects of your opponents Pokémons Abilities done to this Pokémon."" type: Ability",VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,True,11-corviknightvmax,0.0,2022
swsh5-111,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Sekio,Spearow,111,['Colorless'],Pokémon,['Basic'],none,50.0,none,['Fearow'],none,"[{'name': 'Peck', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,"Due to its short wings, it can't fly long distances. It wanders about restlessly and pecks at bug Pokémon.",[21],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,E,none,name: Peck cost: Colorless convertedEnergyCost: 1 damage: 20 text: ,none,none,True,111-spearow,0.0,2022
swsh5-112,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Yukiko Baba,Fearow,112,['Colorless'],Pokémon,['Stage 1'],none,90.0,Spearow,none,none,"[{'name': 'Drill Peck', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '70', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",none,none,Uncommon,Carrying food through Fearow's territory is dangerous. It will snatch the food away from you in a flash!,[22],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,E,none,name: Drill Peck cost: Colorless convertedEnergyCost: 1 damage: 70 text: ,none,none,True,112-fearow,0.0,2022
swsh5-113,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,HYOGONOSUKE,Lickitung,113,['Colorless'],Pokémon,['Basic'],none,110.0,none,['Lickilicky'],none,"[{'name': 'Tongue Slap', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ''}, {'name': 'Hammer In', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '80', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Common,"It licks filth clean with its tongue. Whatever it licks always stinks afterward, so whether it's really clean is…questionable.",[108],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Tongue Slap cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 50 text:  name: Hammer In cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 80 text: ,none,none,True,113-lickitung,0.0,2022
swsh5-114,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Mina Nakai,Lickilicky,114,['Colorless'],Pokémon,['Stage 1'],none,140.0,Lickitung,none,none,"[{'name': 'Selickt', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': 'Your opponent chooses to discard the top 3 cards of their deck or to discard 3 cards from their hand.'}, {'name': 'Pitch', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '100', 'text': 'Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Rare,It uses its tongue much more skillfully than its hands or its feet. It can deftly pick up a single small bean with its tongue.,[463],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Selickt cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage:  text: Your opponent chooses to discard the top 3 cards of their deck or to discard 3 cards from their hand. name: Pitch cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 100 text: Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.,none,none,True,114-lickilicky,0.0,2022
swsh5-115,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Shigenori Negishi,Glameow,115,['Colorless'],Pokémon,['Basic'],none,60.0,none,['Purugly'],none,"[{'name': 'Cat Kick', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Claw Slash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"When it's happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon.",[431],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Cat Kick cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Claw Slash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 40 text: ,none,none,True,115-glameow,0.0,2022
swsh5-116,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Akira Komayama,Purugly,116,['Colorless'],Pokémon,['Stage 1'],none,120.0,Glameow,none,none,"[{'name': 'Caturday', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 3 cards. If you do, this Pokémon is now Asleep.'}, {'name': 'Claw Slash', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '120', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,"To make itself appear intimidatingly beefy, it tightly cinches its waist with its twin tails.",[432],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Caturday cost: Colorless convertedEnergyCost: 1 damage:  text: Draw 3 cards. If you do this Pokémon is now Asleep. name: Claw Slash cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 120 text: ,none,none,True,116-purugly,0.0,2022
swsh5-117,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Eske Yoshinob,Stoutland V,117,['Colorless'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Double Dip Fangs', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ""If your opponent's Basic Pokémon is Knocked Out by damage from this attack, take 1 more Prize card.""}, {'name': 'Wild Tackle', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '200', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo V,none,[508],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,"name: Double Dip Fangs cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 40 text: ""If your opponents Basic Pokémon is Knocked Out by damage from this attack take 1 more Prize card."" name: Wild Tackle cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 200 text: This Pokémon also does 30 damage to itself.",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,117-stoutlandv,0.064330844342332,2022
swsh5-118,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,nagimiso,Bouffalant,118,['Colorless'],Pokémon,['Basic'],none,120.0,none,none,"[{'name': 'Sap Sipper', 'text': ""This Pokémon's attacks do 60 more damage to your opponent's Grass Pokémon (before applying Weakness and Resistance)."", 'type': 'Ability'}]","[{'name': 'Head Charge', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt.",[626],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Head Charge cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 120 text: This Pokémon also does 30 damage to itself.,"name: Sap Sipper text: ""This Pokémons attacks do 60 more damage to your opponents Grass Pokémon (before applying Weakness and Resistance)."" type: Ability",none,True,118-bouffalant,0.0,2022
swsh5-119,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Eri Yamaki,Drampa,119,['Colorless'],Pokémon,['Basic'],none,120.0,none,none,none,"[{'name': 'Call for Family', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'name': 'Spiral Rush', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30+', 'text': 'Flip a coin until you get tails. This attack does 30 more damage for each heads.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"Drampa is a kind and friendly Pokémon—up until it's angered. When that happens, it stirs up a gale and flattens everything around.",[780],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Call for Family cost: Colorless convertedEnergyCost: 1 damage:  text: Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then shuffle your deck. name: Spiral Rush cost: Colorless Colorless convertedEnergyCost: 2 damage: 30+ text: Flip a coin until you get tails. This attack does 30 more damage for each heads.,none,none,True,119-drampa,0.0,2022
swsh5-120,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Saya Tsuruta,Indeedee,120,['Colorless'],Pokémon,['Basic'],none,90.0,none,none,none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 2 cards.'}, {'name': 'Hand Kinesis', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10×', 'text': 'This attack does 10 damage for each card in your hand.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"Through its horns, it can pick up on the emotions of creatures around it. Positive emotions are the source of its strength.",[876],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw 2 cards. name: Hand Kinesis cost: Colorless Colorless convertedEnergyCost: 2 damage: 10× text: This attack does 10 damage for each card in your hand.,none,none,True,12-indeedee,0.0,2022
swsh5-140,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,none,Rapid Strike Energy,140,none,Energy,"['Special', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['This card can only be attached to a Rapid Strike Pokémon. If this card is attached to anything other than a Rapid Strike Pokémon, discard this card.', 'As long as this card is attached to a Pokémon, it provides 2 in any combination of Water Energy and Fighting Energy.']",E,none,none,none,This card can only be attached to a Rapid Strike Pokémon. If this card is attached to anything other than a Rapid Strike Pokémon discard this card. As long as this card is attached to a Pokémon it provides 2 in any combination of Water Energy and Fighting Energy.,True,14-rapidstrikeenergy,0.0,2022
swsh5-141,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,none,Single Strike Energy,141,none,Energy,"['Special', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['This card can only be attached to a Single Strike Pokémon. If this card is attached to anything other than a Single Strike Pokémon, discard this card.', ""As long as this card is attached to a Pokémon, it provides Fighting and Darkness Energy but provides only 1 Energy at a time, and the attacks of the Pokémon this card is attached to do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""]",E,none,none,none,"This card can only be attached to a Single Strike Pokémon. If this card is attached to anything other than a Single Strike Pokémon discard this card. ""As long as this card is attached to a Pokémon it provides Fighting and Darkness Energy but provides only 1 Energy at a time and the attacks of the Pokémon this card is attached to do 20 more damage to your opponents Active Pokémon (before applying Weakness and Resistance).""",True,141-singlestrikeenergy,0.0,2022
swsh6-4,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Naoyo Kimura,Ledyba,4,['Grass'],Pokémon,['Basic'],none,60.0,none,['Ledian'],none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw a card.'}, {'name': 'Punch', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,These very cowardly Pokémon join together and use Reflect to protect their nest.,[165],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw a card. name: Punch cost: Colorless Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,True,4-ledyba,0.0,2022
swsh6-5,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Sekio,Ledian,5,['Grass'],Pokémon,['Stage 1'],none,90.0,Ledyba,none,none,"[{'name': 'Rapid Draw', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Draw 2 cards.'}, {'name': 'Air Slash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"It flies through the night sky, sprinkling sparkly dust. According to some, if that dust sticks to you, good things will happen to you.",[166],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Rapid Draw cost: Colorless convertedEnergyCost: 1 damage: 20 text: Draw 2 cards. name: Air Slash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 100 text: Discard an Energy from this Pokémon.,none,none,True,5-ledian,0.0,2022
swsh6-7,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,AKIRA EGAWA,Celebi V,7,['Grass'],Pokémon,"['Basic', 'V']",none,190.0,none,none,none,"[{'name': 'Leaflet Dance', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Attach any number of Grass Energy cards from your hand to your Pokémon in any way you like.'}, {'name': 'Slash Back', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[251],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,name: Leaflet Dance cost: Grass convertedEnergyCost: 1 damage:  text: Attach any number of Grass Energy cards from your hand to your Pokémon in any way you like. name: Slash Back cost: Grass Colorless convertedEnergyCost: 2 damage: 60 text: Switch this Pokémon with 1 of your Benched Pokémon.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,7-celebiv,0.0,2022
swsh6-8,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,PLANETA Tsuji,Celebi VMAX,8,['Grass'],Pokémon,['VMAX'],none,310.0,Celebi V,none,"[{'name': 'Curative Forest', 'text': 'Once during your turn, you may heal 20 damage from each of your Grass Pokémon.', 'type': 'Ability'}]","[{'name': 'Max Plant', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '130', 'text': 'Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare Holo VMAX,none,[251],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",E,none,name: Max Plant cost: Grass Colorless convertedEnergyCost: 2 damage: 130 text: Search your deck for up to 2 Pokémon reveal them and put them into your hand. Then shuffle your deck.,name: Curative Forest text: Once during your turn you may heal 20 damage from each of your Grass Pokémon. type: Ability,VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,True,8-celebivmax,0.0,2022
swsh6-9,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Naoki Saito,Snover,9,['Grass'],Pokémon,"['Basic', 'Single Strike']",none,80.0,none,['Abomasnow'],none,"[{'name': 'Whap Down', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,The berries that grow around its belly are like ice pops. Galarian Darumaka absolutely love these berries.,[459],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Whap Down cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 60 text: ,none,none,True,9-snover,0.0,2022
swsh6-10,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Akira Komayama,Abomasnow,10,['Grass'],Pokémon,"['Stage 1', 'Single Strike']",none,140.0,Snover,none,"[{'name': 'Toughness Boost', 'text': ""Your Single Strike Pokémon in play, except any Abomasnow, get +50 HP. You can't apply more than 1 Toughness Boost Ability at a time."", 'type': 'Ability'}]","[{'name': 'Mega Punch', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,This Pokémon is known to bring blizzards. A shake of its massive body is enough to cause whiteout conditions.,[460],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Mega Punch cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 90 text: ,"name: Toughness Boost text: ""Your Single Strike Pokémon in play except any Abomasnow get +50 HP. You cant apply more than 1 Toughness Boost Ability at a time."" type: Ability",none,True,1-abomasnow,0.0,2022
