id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,name_card,power_level,tournamentYear
swsh6-139,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Megumi Mizutani,Flannery,139,none,Trainer,"['Supporter', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Discard a Special Energy from 1 of your opponent's Pokémon, and discard a Stadium in play."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Discard a Special Energy from 1 of your opponents Pokémon and discard a Stadium in play."" You may play only 1 Supporter card during your turn.",True,Flannery,Flannery,0.006318207926479035,2022
swsh6-140,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,sadaji,Fog Crystal,140,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a Psychic Energy card or a Basic Psychic Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Search your deck for a Psychic Energy card or a Basic Psychic Pokémon reveal it and put it into your hand. Then shuffle your deck. You may play any number of Item cards during your turn.,True,Fog Crystal,Fog Crystal,0.017087880528431937,2022
swsh6-141,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,inose yukie,Galarian Chestplate,141,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'If the Pokémon this card is attached to has ""Galarian"" in its name, it takes 30 less damage from attacks from your opponent\'s Pokémon (after applying Weakness and Resistance).', 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" If the Pokémon this card is attached to has ""Galarian"" in its name it takes 30 less damage from attacks from your opponent\s Pokémon (after applying Weakness and Resistance). You may play any number of Item cards during your turn.",True,Galarian Chestplate,,0.0,2022
swsh6-142,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ryuta Fuse,Honey,142,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Draw a card for each of your opponent's Benched Pokémon V."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Draw a card for each of your opponents Benched Pokémon V."" You may play only 1 Supporter card during your turn.",True,Honey,,0.0,2022
swsh6-143,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Justified Gloves,143,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Darkness Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Darkness Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Justified Gloves,,0.0,2022
swsh6-144,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Karen's Conviction,144,none,Trainer,"['Supporter', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""During this turn, your Single Strike Pokémon's attacks do 20 more damage to your opponent's Active Pokémon for each Prize card your opponent has taken (before applying Weakness and Resistance)."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""During this turn your Single Strike Pokémons attacks do 20 more damage to your opponents Active Pokémon for each Prize card your opponent has taken (before applying Weakness and Resistance)."" You may play only 1 Supporter card during your turn.",True,Karen's Conviction,Karen's Conviction,0.001292360712234348,2022
swsh6-146,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,take,Melony,146,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Attach a Water Energy card from your discard pile to 1 of your Pokémon V. If you do, draw 3 cards.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Attach a Water Energy card from your discard pile to 1 of your Pokémon V. If you do draw 3 cards. You may play only 1 Supporter card during your turn.,True,Melony,Melony,0.06059735784032166,2022
swsh6-147,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Oswaldo KATO,Old Cemetery,147,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Whenever any player attaches an Energy card from their hand to 1 of their non-Psychic Pokémon, put 2 damage counters on that Pokémon.', ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"Whenever any player attaches an Energy card from their hand to 1 of their non-Psychic Pokémon put 2 damage counters on that Pokémon. ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Old Cemetery,Old Cemetery,0.0010051694428489374,2022
swsh6-148,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Oswaldo KATO,Path to the Peak,148,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Pokémon with a Rule Box in play (both yours and your opponent's) have no Abilities. (Pokémon V, Pokémon-GX, etc. have Rule Boxes.)"", ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"""Pokémon with a Rule Box in play (both yours and your opponents) have no Abilities. (Pokémon V Pokémon-GX etc. have Rule Boxes.)"" ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Path to the Peak,Path to the Peak,0.1914129810453762,2022
swsh6-149,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,kirisAki,Peonia,149,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Put up to 3 Prize cards into your hand. Then, for each Prize card you put into your hand in this way, put a card from your hand face down as a Prize card.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Put up to 3 Prize cards into your hand. Then for each Prize card you put into your hand in this way put a card from your hand face down as a Prize card. You may play only 1 Supporter card during your turn.,True,Peonia,Peonia,0.009477311889718553,2022
swsh6-150,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Peony,150,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Discard your hand and search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Discard your hand and search your deck for up to 2 Trainer cards reveal them and put them into your hand. Then shuffle your deck. You may play only 1 Supporter card during your turn.,True,Peony,Peony,0.002010338885697875,2022
swsh6-151,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,5ban Graphics,Rapid Strike Scroll of the Skies,151,none,Trainer,"['Pokémon Tool', 'Rapid Strike']",none,none,none,none,none,"[{'name': 'Gravdrop', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10+', 'text': ""This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.""}]",none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.)', 'You may play any number of Item cards during your turn.']",E,none,"name: Gravdrop cost: Lightning Colorless convertedEnergyCost: 2 damage: 10+ text: ""This attack does 50 more damage for each Energy attached to your opponents Active Pokémon.""",none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) You may play any number of Item cards during your turn.",True,Rapid Strike Scroll of the Skies,,0.0,2022
swsh6-152,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,sadaji,Rugged Helmet,152,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""If the Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if it is Knocked Out), put an Energy attached to the Attacking Pokémon into your opponent's hand."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""If the Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponents Pokémon (even if it is Knocked Out) put an Energy attached to the Attacking Pokémon into your opponents hand."" You may play any number of Item cards during your turn.",True,Rugged Helmet,,0.0,2022
swsh6-153,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Siebold,153,none,Trainer,"['Supporter', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Choose up to 2 of your Rapid Strike Pokémon and heal 60 damage from each of them.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Choose up to 2 of your Rapid Strike Pokémon and heal 60 damage from each of them. You may play only 1 Supporter card during your turn.,True,Siebold,,0.0,2022
swsh6-154,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,5ban Graphics,Single Strike Scroll of Piercing,154,none,Trainer,"['Pokémon Tool', 'Single Strike']",none,none,none,none,none,"[{'name': 'Bullet Breakthrough', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.""}]",none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.)', 'You may play any number of Item cards during your turn.']",E,none,"name: Bullet Breakthrough cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ""This attacks damage isnt affected by Weakness or Resistance or by any effects on your opponents Active Pokémon.""",none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) You may play any number of Item cards during your turn.",True,Single Strike Scroll of Piercing,,0.0,2022
swsh6-155,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Weeding Gloves,155,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Grass Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Grass Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Weeding Gloves,,0.0,2022
swsh6-156,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Studio Bora Inc.,Welcoming Lantern,156,none,Trainer,"['Item', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Put a Single Strike Supporter card from your discard pile into your hand.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Put a Single Strike Supporter card from your discard pile into your hand. You may play any number of Item cards during your turn.,True,Welcoming Lantern,,0.0,2022
swsh7-141,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Megumi Mizutani,Aroma Lady,141,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Draw 2 cards. If you do, your Active Pokémon recovers from all Special Conditions.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Draw 2 cards. If you do your Active Pokémon recovers from all Special Conditions. You may play only 1 Supporter card during your turn.,False,Aroma Lady,,0.0,2022
swsh7-142,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,sadaji,Boost Shake,142,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. You can use this card during your first turn or on a Pokémon that was put into play this turn. Your turn ends.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon to evolve it. Then shuffle your deck. You can use this card during your first turn or on a Pokémon that was put into play this turn. Your turn ends. You may play any number of Item cards during your turn.,False,Boost Shake,Boost Shake,0.007179781734635267,2022
swsh7-144,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Toyste Beach,Crystal Cave,144,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may heal 30 damage from each of their Metal Pokémon and Dragon Pokémon.""]",E,none,none,none,"""Once during each players turn that player may heal 30 damage from each of their Metal Pokémon and Dragon Pokémon.""",False,Crystal Cave,Crystal Cave,0.006318207926479035,2022
swsh7-145,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Toyste Beach,Digging Gloves,145,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Fighting Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Fighting Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Digging Gloves,,0.0,2022
swsh7-146,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Ryo Ueda,Dream Ball,146,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['You can play this card only if you took it as a face-down Prize card, before you put it into your hand. Search your deck for a Pokémon and put it onto your Bench. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']",E,none,none,none,You can play this card only if you took it as a face-down Prize card before you put it into your hand. Search your deck for a Pokémon and put it onto your Bench. Then shuffle your deck. You may play any number of Item cards during your turn.,False,Dream Ball,Dream Ball,0.00014359563469270534,2022
swsh7-147,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Studio Bora Inc.,Elemental Badge,147,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['If the Pokémon V this card is attached to has ""Vaporeon,"" ""Jolteon,"" or ""Flareon"" in its name, its attacks cost Colorless less.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"If the Pokémon V this card is attached to has ""Vaporeon"" ""Jolteon"" or ""Flareon"" in its name its attacks cost Colorless less. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Elemental Badge,Elemental Badge,0.00043078690407811603,2022
swsh7-148,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,AYUMI ODASHIMA,Full Face Guard,148,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""If the Pokémon this card is attached to has no Abilities, it takes 20 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""If the Pokémon this card is attached to has no Abilities it takes 20 less damage from attacks from your opponents Pokémon (after applying Weakness and Resistance)."" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Full Face Guard,Full Face Guard,0.0002871912693854107,2022
swsh7-149,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,take,Gordie,149,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Look at the top 7 cards of your deck. You may reveal any number of Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Look at the top 7 cards of your deck. You may reveal any number of Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck. You may play only 1 Supporter card during your turn.,False,Gordie,,0.0,2022
swsh7-150,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,inose yukie,Lucky Ice Pop,150,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Heal 20 damage from your Active Pokémon. If you healed any damage in this way, flip a coin. If heads, put this Lucky Ice Pop into your hand instead of the discard pile.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Heal 20 damage from your Active Pokémon. If you healed any damage in this way flip a coin. If heads put this Lucky Ice Pop into your hand instead of the discard pile. You may play any number of Item cards during your turn.,False,Lucky Ice Pop,,0.0,2022
swsh7-151,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Studio Bora Inc.,Moon & Sun Badge,151,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['If the Pokémon V this card is attached to has ""Espeon"" or ""Umbreon"" in its name, whenever your opponent plays a Supporter card from their hand, prevent all effects of that card done to that Pokémon.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"If the Pokémon V this card is attached to has ""Espeon"" or ""Umbreon"" in its name whenever your opponent plays a Supporter card from their hand prevent all effects of that card done to that Pokémon. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Moon & Sun Badge,Moon & Sun Badge,0.0008615738081562321,2022
swsh7-152,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,take,Raihan,152,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""You can play this card only if any of your Pokémon were Knocked Out during your opponent's last turn. Attach a basic Energy card from your discard pile to 1 of your Pokémon. If you do, search your deck for a card and put it into your hand. Then, shuffle your deck."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""You can play this card only if any of your Pokémon were Knocked Out during your opponents last turn. Attach a basic Energy card from your discard pile to 1 of your Pokémon. If you do search your deck for a card and put it into your hand. Then shuffle your deck."" You may play only 1 Supporter card during your turn.",False,Raihan,Raihan,0.08457782883400344,2022
swsh7-153,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,5ban Graphics,Rapid Strike Scroll of the Flying Dragon,153,none,Trainer,"['Rapid Strike', 'Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) FireLightning Meteor Discard 2 Energy from this Pokémon. This attack does 90 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) FireLightning Meteor Discard 2 Energy from this Pokémon. This attack does 90 damage to 1 of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Rapid Strike Scroll of the Flying Dragon,,0.0,2022
swsh7-154,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Ryo Ueda,Rescue Carrier,154,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Put up to 2 Pokémon, each with 90 HP or less, from your discard pile into your hand.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Put up to 2 Pokémon each with 90 HP or less from your discard pile into your hand. You may play any number of Item cards during your turn.,False,Rescue Carrier,Rescue Carrier,0.004882251579551982,2022
swsh7-155,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Studio Bora Inc.,Ribbon Badge,155,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['If the Pokémon V this card is attached to has ""Sylveon"" in its name and is Knocked Out by damage from an attack from your opponent\'s Pokémon, that player takes 1 fewer Prize card.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"If the Pokémon V this card is attached to has ""Sylveon"" in its name and is Knocked Out by damage from an attack from your opponent\s Pokémon that player takes 1 fewer Prize card. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Ribbon Badge,,0.0,2022
swsh7-156,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Toyste Beach,Rubber Gloves,156,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Lightning Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Lightning Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Rubber Gloves,,0.0,2022
swsh7-157,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Oswaldo KATO,Shopping Center,157,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may put a Pokémon Tool attached to 1 of their Pokémon into their hand.""]",E,none,none,none,"""Once during each players turn that player may put a Pokémon Tool attached to 1 of their Pokémon into their hand.""",False,Shopping Center,Shopping Center,0.001292360712234348,2022
swsh7-158,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,5ban Graphics,Single Strike Scroll of the Fanged Dragon,158,none,Trainer,"['Single Strike', 'Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) FightingMetalMetalColorlessColorless Superstrong Slash 300 Discard all Energy from this Pokémon.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) FightingMetalMetalColorlessColorless Superstrong Slash 300 Discard all Energy from this Pokémon. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Single Strike Scroll of the Fanged Dragon,,0.0,2022
swsh7-159,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Studio Bora Inc.,Snow Leaf Badge,159,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['If the Pokémon V this card is attached to has ""Leafeon"" or ""Glaceon"" in its name, it has no Retreat Cost and no Weakness.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"If the Pokémon V this card is attached to has ""Leafeon"" or ""Glaceon"" in its name it has no Retreat Cost and no Weakness. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Snow Leaf Badge,,0.0,2022
