id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh9-23,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Kagemaru Himeno,Torkoal,23,['Fire'],Pokémon,['Basic'],none,120.0,none,none,none,"[{'name': 'Firebreathing', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30+', 'text': 'Flip a coin. If heads, this attack does 30 more damage.'}, {'name': 'Guard Press', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ""During your opponent's next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,It burns coal inside its shell for energy. It blows out black soot if it is endangered.,[324],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Firebreathing cost: Colorless Colorless convertedEnergyCost: 2 damage: 30+ text: Flip a coin. If heads this attack does 30 more damage. name: Guard Press cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 90 text: ""During your opponents next turn this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""",none,none,False,23-torkoal,0.0,2023
swsh9-24,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Shin Nagasawa,Chimchar,24,['Fire'],Pokémon,['Basic'],none,50.0,none,['Monferno'],none,"[{'name': 'Ember', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '30', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Common,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.,[390],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Ember cost: Fire convertedEnergyCost: 1 damage: 30 text: Discard an Energy from this Pokémon.,none,none,False,24-chimchar,0.0,2023
swsh9-25,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,KEIICHIRO ITO,Monferno,25,['Fire'],Pokémon,['Stage 1'],none,80.0,Chimchar,['Infernape'],none,"[{'name': 'Flare', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Flamethrower', 'cost': ['Fire', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Uncommon,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.,[391],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Flare cost: Fire convertedEnergyCost: 1 damage: 30 text:  name: Flamethrower cost: Fire Colorless convertedEnergyCost: 2 damage: 50 text: Discard an Energy from this Pokémon.,none,none,False,25-monferno,0.0,2023
swsh9-26,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Anesaki Dynamic,Infernape,26,['Fire'],Pokémon,['Stage 2'],none,150.0,Monferno,none,none,"[{'name': 'Infernal Vortex', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '80×', 'text': 'Reveal the top 5 cards of your deck. This attack does 80 damage for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck.'}, {'name': 'Burning Kick', 'cost': ['Fire', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '160', 'text': 'Discard all Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Rare Holo,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.,[392],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Infernal Vortex cost: Fire convertedEnergyCost: 1 damage: 80× text: Reveal the top 5 cards of your deck. This attack does 80 damage for each Energy card you find there. Then discard those Energy cards and shuffle the other cards back into your deck. name: Burning Kick cost: Fire Colorless convertedEnergyCost: 2 damage: 160 text: Discard all Energy from this Pokémon.,none,none,False,26-infernape,0.0,2023
swsh9-27,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,5ban Graphics,Simisear V,27,['Fire'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Bursting Power', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'You may attach up to 2 basic Energy cards from your hand to your Pokémon in any way you like.'}, {'name': 'Flare Juggling', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90+', 'text': ""This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.""}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[514],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Bursting Power cost: Fire convertedEnergyCost: 1 damage: 20 text: You may attach up to 2 basic Energy cards from your hand to your Pokémon in any way you like. name: Flare Juggling cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 90+ text: ""This attack does 30 more damage for each Energy attached to your opponents Active Pokémon.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,27-simisearv,0.0,2023
swsh9-28,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,PLANETA Mochizuki,Kingler V,28,['Water'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Falling Bubbles', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Flip a coin. If heads, search your deck for up to 5 Water Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.'}, {'name': 'Raging Pincer', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '200', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo V,none,[99],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,name: Falling Bubbles cost: Water convertedEnergyCost: 1 damage:  text: Flip a coin. If heads search your deck for up to 5 Water Energy cards and attach them to your Pokémon in any way you like. Then shuffle your deck. name: Raging Pincer cost: Water Water Colorless convertedEnergyCost: 3 damage: 200 text: This Pokémon also does 30 damage to itself.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,28-kinglerv,0.0,2023
swsh9-29,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,5ban Graphics,Kingler VMAX,29,['Water'],Pokémon,['VMAX'],none,330.0,Kingler V,none,none,"[{'name': 'Bubbles Galore', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 5 Water Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.'}, {'name': 'G-Max Pincer', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '240', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo VMAX,none,[99],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",F,none,name: Bubbles Galore cost: Water convertedEnergyCost: 1 damage:  text: Search your deck for up to 5 Water Energy cards and attach them to your Pokémon in any way you like. Then shuffle your deck. name: G-Max Pincer cost: Water Water Colorless convertedEnergyCost: 3 damage: 240 text: This Pokémon also does 30 damage to itself.,none,VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,False,29-kinglervmax,0.0,2023
swsh9-30,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Yuka Morii,Staryu,30,['Water'],Pokémon,['Basic'],none,60.0,none,['Starmie'],none,"[{'name': 'Double Spin', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10×', 'text': 'Flip 2 coins. This attack does 10 damage for each heads.'}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,"If you visit a beach at the end of summer, you'll be able to see groups of Staryu lighting up in a steady rhythm.",[120],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Double Spin cost: Colorless convertedEnergyCost: 1 damage: 10× text: Flip 2 coins. This attack does 10 damage for each heads.,none,none,False,3-staryu,0.0,2023
swsh9-31,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Teeziro,Lapras,31,['Water'],Pokémon,['Basic'],none,130.0,none,none,none,"[{'name': 'Raging Freeze', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '110', 'text': ""If any of your Pokémon were Knocked Out by damage from an attack from your opponent's Pokémon during their last turn, your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"A smart and kindhearted Pokémon, it glides across the surface of the sea while its beautiful song echoes around it.",[131],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Raging Freeze cost: Water Water Colorless convertedEnergyCost: 3 damage: 110 text: ""If any of your Pokémon were Knocked Out by damage from an attack from your opponents Pokémon during their last turn your opponents Active Pokémon is now Paralyzed.""",none,none,False,31-lapras,0.0,2023
swsh9-32,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Sekio,Corphish,32,['Water'],Pokémon,['Basic'],none,70.0,none,['Crawdaunt'],none,"[{'name': 'Water Gun', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Crabhammer', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive.",[341],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Water Gun cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Crabhammer cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 50 text: ,none,none,False,32-corphish,0.0,2023
swsh9-33,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Shibuzoh.,Crawdaunt,33,['Water'],Pokémon,['Stage 1'],none,130.0,Corphish,none,none,"[{'name': 'Corkscrew Punch', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Crab Impact', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '150', 'text': 'Discard 2 Energy from this Pokémon.'}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,A rough customer that wildly flails its giant claws. It is said to be extremely hard to raise.,[342],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Corkscrew Punch cost: Colorless convertedEnergyCost: 1 damage: 30 text:  name: Crab Impact cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 150 text: Discard 2 Energy from this Pokémon.,none,none,False,33-crawdaunt,0.0,2023
swsh9-34,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,HYOGONOSUKE,Snorunt,34,['Water'],Pokémon,['Basic'],none,60.0,none,"['Glalie', 'Froslass']",none,"[{'name': 'Ice Breath', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Icy Snow', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"It can only survive in cold areas. It bounces happily around, even in environments as cold as -150 degrees Fahrenheit.",[361],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Ice Breath cost: Water convertedEnergyCost: 1 damage:  text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed."" name: Icy Snow cost: Water Colorless convertedEnergyCost: 2 damage: 20 text: ",none,none,False,34-snorunt,0.0,2023
swsh9-35,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Atsushi Furusawa,Piplup,35,['Water'],Pokémon,['Basic'],none,60.0,none,['Prinplup'],none,"[{'name': 'Bubble', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold.",[393],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Bubble cost: Water convertedEnergyCost: 1 damage: 10 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed.""",none,none,False,35-piplup,0.0,2023
swsh9-36,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Kagemaru Himeno,Prinplup,36,['Water'],Pokémon,['Stage 1'],none,90.0,Piplup,['Empoleon'],none,"[{'name': 'Peck', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Uncommon,It lives a solitary life. Its wings deliver wicked blows that can snap even the thickest of trees.,[394],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Peck cost: Water convertedEnergyCost: 1 damage: 30 text: ,none,none,False,36-prinplup,0.0,2023
swsh9-37,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Kouki Saitou,Empoleon,37,['Water'],Pokémon,['Stage 2'],none,160.0,Prinplup,none,"[{'name': 'Emergency Surfacing', 'text': 'Once during your turn, if this Pokémon is in your discard pile and you have no cards in your hand, you may put this Pokémon onto your Bench. If you do, draw 3 cards.', 'type': 'Ability'}]","[{'name': 'Water Arrow', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 60 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo,The three horns that extend from its beak attest to its power. The leader has the biggest horns.,[395],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Water Arrow cost: Water convertedEnergyCost: 1 damage:  text: ""This attack does 60 damage to 1 of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",name: Emergency Surfacing text: Once during your turn if this Pokémon is in your discard pile and you have no cards in your hand you may put this Pokémon onto your Bench. If you do draw 3 cards. type: Ability,none,False,37-empoleon,0.0001286008230452675,2023
swsh9-38,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Tika Matsuno,Buizel,38,['Water'],Pokémon,['Basic'],none,60.0,none,['Floatzel'],none,"[{'name': 'Agility', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,It inflates the flotation sac around its neck and pokes its head out of the water to see what is going on.,[418],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Agility cost: Water Colorless convertedEnergyCost: 2 damage: 20 text: ""Flip a coin. If heads during your opponents next turn prevent all damage from and effects of attacks done to this Pokémon.""",none,none,False,38-buizel,0.0,2023
swsh9-39,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,kodama,Floatzel,39,['Water'],Pokémon,['Stage 1'],none,110.0,Buizel,none,none,"[{'name': 'Floatify', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Put up to 2 Item cards from your discard pile into your hand.'}, {'name': 'Water Gun', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Uncommon,Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.,[419],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Floatify cost: Water convertedEnergyCost: 1 damage:  text: Put up to 2 Item cards from your discard pile into your hand. name: Water Gun cost: Water Colorless convertedEnergyCost: 2 damage: 60 text: ,none,none,False,39-floatzel,0.0,2023
swsh9-41,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,HYOGONOSUKE,Manaphy,41,['Water'],Pokémon,['Basic'],none,70.0,none,none,"[{'name': 'Wave Veil', 'text': ""Prevent all damage done to your Benched Pokémon by attacks from your opponent's Pokémon."", 'type': 'Ability'}]","[{'name': 'Rain Splash', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Rare,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,[490],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Rain Splash cost: Water convertedEnergyCost: 1 damage: 20 text: ,"name: Wave Veil text: ""Prevent all damage done to your Benched Pokémon by attacks from your opponents Pokémon."" type: Ability",none,False,41-manaphy,0.12139917695473251,2023
swsh9-42,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,ryoma uratsuka,Cubchoo,42,['Water'],Pokémon,['Basic'],none,60.0,none,['Beartic'],none,"[{'name': 'Chilly', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Common,"When this Pokémon is in good health, its snot becomes thicker and stickier. It will smear its snot on anyone it doesn't like.",[613],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Chilly cost: Water convertedEnergyCost: 1 damage: 20 text: ,none,none,False,42-cubchoo,0.0,2023
swsh9-43,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Rianti Hidayat,Beartic,43,['Water'],Pokémon,['Stage 1'],none,140.0,Cubchoo,none,none,"[{'name': 'Sheer Cold', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""During your opponent's next turn, the Defending Pokémon can't attack.""}, {'name': 'Frost Smash', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '130', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,"It swims through frigid seas, searching for prey. From its frozen breath, it forms icy fangs that are harder than steel.",[614],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Sheer Cold cost: Water Colorless convertedEnergyCost: 2 damage: 40 text: ""During your opponents next turn the Defending Pokémon cant attack."" name: Frost Smash cost: Water Water Colorless convertedEnergyCost: 3 damage: 130 text: ",none,none,False,43-beartic,0.0,2023
swsh9-44,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,nagimiso,Eiscue,44,['Water'],Pokémon,"['Basic', 'Fusion Strike']",none,110.0,none,none,none,"[{'name': 'Block Slider', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""This attack does 40 damage to 1 of your opponent's Pokémon for each Fusion Strike Energy attached to all of your Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Icicle Missile', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Rare,"The hair on its head connects to the surface of its brain. When this Pokémon has something on its mind, its hair chills the air around it.",[875],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Block Slider cost: Water Colorless convertedEnergyCost: 2 damage:  text: ""This attack does 40 damage to 1 of your opponents Pokémon for each Fusion Strike Energy attached to all of your Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" name: Icicle Missile cost: Water Water Colorless convertedEnergyCost: 3 damage: 100 text: ",none,none,False,44-eiscue,0.004629629629629629,2023
swsh9-45,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,MUGENUP,Raichu V,45,['Lightning'],Pokémon,"['Basic', 'V']",none,200.0,none,none,none,"[{'name': 'Fast Charge', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'If you go first, you can use this attack during your first turn. Search your deck for a Lightning Energy card and attach it to this Pokémon. Then, shuffle your deck.'}, {'name': 'Dynamic Spark', 'cost': ['Lightning', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '60×', 'text': 'You may discard any amount of Lightning Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way.'}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[26],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,name: Fast Charge cost: Lightning convertedEnergyCost: 1 damage:  text: If you go first you can use this attack during your first turn. Search your deck for a Lightning Energy card and attach it to this Pokémon. Then shuffle your deck. name: Dynamic Spark cost: Lightning Lightning convertedEnergyCost: 2 damage: 60× text: You may discard any amount of Lightning Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,45-raichuv,0.019675925925925927,2023
swsh9-46,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,OKACHEKE,Electabuzz,46,['Lightning'],Pokémon,['Basic'],none,80.0,none,['Electivire'],none,"[{'name': 'Thunder Wave', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Head Bolt', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,Many power plants keep Ground-type Pokémon around as a defense against Electabuzz that come seeking electricity.,[125],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Thunder Wave cost: Lightning convertedEnergyCost: 1 damage:  text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed."" name: Head Bolt cost: Lightning Colorless convertedEnergyCost: 2 damage: 30 text: ",none,none,False,46-electabuzz,0.0,2023
swsh9-47,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,AKIRA EGAWA,Electivire,47,['Lightning'],Pokémon,['Stage 1'],none,140.0,Electabuzz,none,none,"[{'name': 'Explosive Bolt', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30+', 'text': 'If any of your Benched Magmortar have any damage counters on them, this attack does 90 more damage.'}, {'name': 'High-Voltage Current', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': ""This attack does 50 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,The amount of electrical energy this Pokémon produces is proportional to the rate of its pulse. The voltage jumps while Electivire is battling.,[466],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Explosive Bolt cost: Lightning convertedEnergyCost: 1 damage: 30+ text: If any of your Benched Magmortar have any damage counters on them this attack does 90 more damage. name: High-Voltage Current cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage:  text: ""This attack does 50 damage to each of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,none,False,47-electivire,0.0001286008230452675,2023
swsh9-48,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,PLANETA Mochizuki,Raikou V,48,['Lightning'],Pokémon,"['Basic', 'V']",none,200.0,none,none,"[{'name': 'Fleet-Footed', 'text': 'Once during your turn, if this Pokémon is in the Active Spot, you may draw a card.', 'type': 'Ability'}]","[{'name': 'Lightning Rondo', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""This attack does 20 more damage for each Benched Pokémon (both yours and your opponent's).""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[243],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Lightning Rondo cost: Lightning Colorless convertedEnergyCost: 2 damage: 20+ text: ""This attack does 20 more damage for each Benched Pokémon (both yours and your opponents).""",name: Fleet-Footed text: Once during your turn if this Pokémon is in the Active Spot you may draw a card. type: Ability,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,48-raikouv,0.06005658436213992,2023
swsh9-49,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,Mizue,Shinx,49,['Lightning'],Pokémon,['Basic'],none,40.0,none,['Luxio'],none,"[{'name': 'Gnaw', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",none,none,Common,This Pokémon generates electricity by contracting its muscles. Excited trembling is a sign that Shinx is generating a tremendous amount of electricity.,[403],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Gnaw cost: Lightning convertedEnergyCost: 1 damage: 10 text: ,none,none,False,49-shinx,0.0,2023
swsh9-50,Brilliant Stars,Sword & Shield,TPCI,Eighth,2/25/2022,kurumitsu,Luxio,50,['Lightning'],Pokémon,['Stage 1'],none,90.0,Shinx,['Luxray'],none,"[{'name': 'Thunder Shock', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"By joining its tail with that of another Luxio, this Pokémon can receive some of the other Luxio's electricity and power up its own electric blasts.",[404],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Thunder Shock cost: Lightning convertedEnergyCost: 1 damage: 30 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed.""",none,none,False,5-luxio,0.0,2023
